date,team_name,time_pga_5v5,sum_shots_scored_pct_saves,sog_diff,pp_pct,1.0*total_time_5v5/total_goals_scored_5v5,pk_ga,pk_count
2015-09-12 00:00:00,Blues,,,,,,,
2015-09-26 00:00:00,Blues,52.0,0.9191919191919191,-3.0,0.0,52.0,3.0,4.0
2015-09-30 00:00:00,Blues,26.0,0.9034277198211624,-6.0,0.0,104.0,3.0,8.0
2015-10-10 00:00:00,Blues,38.5,0.9648989898989898,2.0,0.0,38.5,3.0,13.0
2015-10-14 00:00:00,Blues,41.2,0.9454027298635068,5.0,0.0,51.5,5.0,17.0
2015-10-17 00:00:00,Blues,51.2,0.9535414725069897,-3.0,0.0,42.666666666666664,7.0,22.0
2015-10-28 00:00:00,Blues,38.75,0.9716821639898563,-13.0,0.0,31.0,8.0,25.0
2015-10-29 00:00:00,Blues,40.666666666666664,0.9730845807831281,-22.0,0.0,36.6,8.0,27.0
2015-10-31 00:00:00,Blues,34.5,0.9693207547169812,-38.0,0.037037037037037035,37.63636363636363,10.0,33.0
2015-11-13 00:00:00,Blues,35.69230769230769,0.9766697561258182,-39.0,0.0967741935483871,46.4,10.0,38.0
2015-11-14 00:00:00,Blues,40.15384615384615,0.9899824959788059,-41.0,0.09375,37.285714285714285,11.0,39.0
2015-11-24 00:00:00,Blues,41.0,0.9980177575882718,-44.0,0.08333333333333333,33.76470588235294,11.0,43.0
2015-11-25 00:00:00,Blues,45.0,1.0054947880949114,-51.0,0.075,31.5,12.0,45.0
2015-11-28 00:00:00,Blues,45.333333333333336,1.0021008403361344,-52.0,0.07317073170731707,34.0,12.0,50.0
2015-12-05 00:00:00,Blues,38.63157894736842,0.994848901098901,-52.0,0.08695652173913043,34.95238095238095,13.0,53.0
2015-12-12 00:00:00,Blues,37.523809523809526,0.9971808881655428,-49.0,0.0851063829787234,32.833333333333336,13.0,56.0
2015-12-26 00:00:00,Blues,36.52173913043478,0.991918889221856,-44.0,0.0784313725490196,33.6,14.0,60.0
2016-01-03 00:00:00,Blues,34.30769230769231,0.9901617083214996,-55.0,0.07692307692307693,33.03703703703704,15.0,64.0
2016-01-07 00:00:00,Blues,33.5,0.9840042372881356,-51.0,0.07272727272727272,34.74074074074074,16.0,71.0
2016-01-15 00:00:00,Blues,31.806451612903224,0.9802504048791032,-58.0,0.07142857142857142,35.214285714285715,17.0,77.0
2016-01-22 00:00:00,Blues,28.833333333333332,0.9747867686400402,-61.0,0.07017543859649122,35.793103448275865,17.0,81.0
2016-01-26 00:00:00,Blues,28.05128205128205,0.9750105351875263,-65.0,0.06451612903225806,35.29032258064516,17.0,83.0
2016-01-30 00:00:00,Blues,29.384615384615383,0.9834183673469388,-84.0,0.078125,33.705882352941174,18.0,87.0
2016-02-06 00:00:00,Blues,28.666666666666668,0.979679802955665,-87.0,0.07352941176470588,35.411764705882355,18.0,88.0
2016-02-17 00:00:00,Blues,29.162790697674417,0.9767850398334637,-95.0,0.0684931506849315,36.88235294117647,20.0,93.0
2016-02-20 00:00:00,Blues,28.52173913043478,0.9748611380058908,-94.0,0.0625,36.44444444444444,21.0,94.0
2016-02-24 00:00:00,Blues,27.877551020408163,0.9737913486005089,-111.0,0.07228915662650602,36.91891891891892,23.0,97.0
